vgs	Id(M2)	sqrt(Id(M2))
Step Information: Vds=300m  (Run: 1/6)
9.240000000000007e-001	4.180514e-004	2.044631e-002
9.250000000000007e-001	4.189885e-004	2.046921e-002
9.260000000000007e-001	4.199258e-004	2.049209e-002
9.270000000000007e-001	4.208633e-004	2.051495e-002
9.280000000000007e-001	4.218010e-004	2.053780e-002
9.290000000000007e-001	4.227390e-004	2.056062e-002
9.300000000000007e-001	4.236771e-004	2.058342e-002
9.310000000000007e-001	4.246155e-004	2.060620e-002
9.320000000000007e-001	4.255540e-004	2.062896e-002
9.330000000000007e-001	4.264928e-004	2.065170e-002
9.340000000000007e-001	4.274317e-004	2.067442e-002
9.350000000000007e-001	4.283709e-004	2.069712e-002
9.360000000000007e-001	4.293103e-004	2.071980e-002
9.370000000000007e-001	4.302498e-004	2.074246e-002
9.380000000000007e-001	4.311896e-004	2.076511e-002
9.390000000000007e-001	4.321296e-004	2.078773e-002
9.400000000000007e-001	4.330697e-004	2.081033e-002
9.410000000000007e-001	4.340101e-004	2.083291e-002
9.420000000000007e-001	4.349506e-004	2.085547e-002
9.430000000000007e-001	4.358914e-004	2.087801e-002
9.440000000000007e-001	4.368323e-004	2.090053e-002
9.450000000000007e-001	4.377734e-004	2.092304e-002
9.460000000000007e-001	4.387147e-004	2.094552e-002
9.470000000000007e-001	4.396563e-004	2.096798e-002
9.480000000000007e-001	4.405979e-004	2.099042e-002
9.490000000000007e-001	4.415398e-004	2.101285e-002
9.500000000000007e-001	4.424819e-004	2.103525e-002
9.510000000000007e-001	4.434241e-004	2.105764e-002
9.520000000000007e-001	4.443665e-004	2.108000e-002
9.530000000000007e-001	4.453092e-004	2.110235e-002
9.540000000000007e-001	4.462519e-004	2.112468e-002
9.550000000000007e-001	4.471949e-004	2.114698e-002
9.560000000000007e-001	4.481380e-004	2.116927e-002
9.570000000000007e-001	4.490813e-004	2.119154e-002
9.580000000000007e-001	4.500248e-004	2.121379e-002
9.590000000000007e-001	4.509685e-004	2.123602e-002
9.600000000000007e-001	4.519123e-004	2.125823e-002
9.610000000000007e-001	4.528563e-004	2.128042e-002
9.620000000000007e-001	4.538005e-004	2.130259e-002
9.630000000000007e-001	4.547449e-004	2.132475e-002
9.640000000000008e-001	4.556894e-004	2.134688e-002
9.650000000000008e-001	4.566341e-004	2.136900e-002
9.660000000000008e-001	4.575789e-004	2.139109e-002
9.670000000000008e-001	4.585239e-004	2.141317e-002
9.680000000000008e-001	4.594691e-004	2.143523e-002
9.690000000000008e-001	4.604144e-004	2.145727e-002
9.700000000000008e-001	4.613599e-004	2.147929e-002
9.710000000000008e-001	4.623056e-004	2.150129e-002
9.720000000000008e-001	4.632514e-004	2.152328e-002
9.730000000000008e-001	4.641974e-004	2.154524e-002
9.740000000000008e-001	4.651435e-004	2.156719e-002
9.750000000000008e-001	4.660898e-004	2.158911e-002
9.760000000000008e-001	4.670363e-004	2.161102e-002
9.770000000000008e-001	4.679829e-004	2.163291e-002
9.780000000000008e-001	4.689296e-004	2.165478e-002
9.790000000000008e-001	4.698765e-004	2.167664e-002
9.800000000000008e-001	4.708236e-004	2.169847e-002
9.810000000000008e-001	4.717708e-004	2.172028e-002
9.820000000000008e-001	4.727181e-004	2.174208e-002
9.830000000000008e-001	4.736656e-004	2.176386e-002
9.840000000000008e-001	4.746132e-004	2.178562e-002
9.850000000000008e-001	4.755610e-004	2.180736e-002
9.860000000000008e-001	4.765090e-004	2.182909e-002
9.870000000000008e-001	4.774570e-004	2.185079e-002
9.880000000000008e-001	4.784053e-004	2.187248e-002
9.890000000000008e-001	4.793536e-004	2.189415e-002
9.900000000000008e-001	4.803021e-004	2.191580e-002
9.910000000000008e-001	4.812508e-004	2.193743e-002
9.920000000000008e-001	4.821995e-004	2.195904e-002
9.930000000000008e-001	4.831484e-004	2.198064e-002
9.940000000000008e-001	4.840975e-004	2.200222e-002
9.950000000000008e-001	4.850467e-004	2.202378e-002
9.960000000000008e-001	4.859960e-004	2.204532e-002
9.970000000000008e-001	4.869454e-004	2.206684e-002
9.980000000000008e-001	4.878950e-004	2.208835e-002
9.990000000000008e-001	4.888447e-004	2.210983e-002
1.000000000000001e+000	4.897945e-004	2.213130e-002
1.001000000000001e+000	4.907445e-004	2.215275e-002
1.002000000000000e+000	4.916946e-004	2.217419e-002
1.003000000000000e+000	4.926448e-004	2.219560e-002
1.004000000000000e+000	4.935952e-004	2.221700e-002
1.005000000000000e+000	4.945457e-004	2.223838e-002
1.006000000000000e+000	4.954963e-004	2.225975e-002
1.007000000000000e+000	4.964470e-004	2.228109e-002
1.008000000000000e+000	4.973978e-004	2.230242e-002
1.009000000000000e+000	4.983488e-004	2.232373e-002
1.010000000000000e+000	4.992998e-004	2.234502e-002
1.011000000000000e+000	5.002510e-004	2.236629e-002
1.011999999999999e+000	5.012024e-004	2.238755e-002
1.012999999999999e+000	5.021538e-004	2.240879e-002
1.013999999999999e+000	5.031053e-004	2.243001e-002
1.014999999999999e+000	5.040570e-004	2.245121e-002
1.015999999999999e+000	5.050088e-004	2.247240e-002
1.016999999999999e+000	5.059607e-004	2.249357e-002
1.017999999999999e+000	5.069126e-004	2.251472e-002
1.018999999999999e+000	5.078648e-004	2.253586e-002
1.019999999999999e+000	5.088170e-004	2.255697e-002
1.020999999999998e+000	5.097694e-004	2.257807e-002
1.021999999999998e+000	5.107218e-004	2.259915e-002
1.022999999999998e+000	5.116743e-004	2.262022e-002
1.023999999999998e+000	5.126270e-004	2.264127e-002
1.024999999999998e+000	5.135798e-004	2.266230e-002
1.025999999999998e+000	5.145326e-004	2.268331e-002
1.026999999999998e+000	5.154856e-004	2.270431e-002
1.027999999999998e+000	5.164386e-004	2.272529e-002
1.028999999999998e+000	5.173918e-004	2.274625e-002
1.029999999999997e+000	5.183451e-004	2.276719e-002
1.030999999999997e+000	5.192985e-004	2.278812e-002
1.031999999999997e+000	5.202519e-004	2.280903e-002
1.032999999999997e+000	5.212055e-004	2.282993e-002
1.033999999999997e+000	5.221592e-004	2.285080e-002
1.034999999999997e+000	5.231129e-004	2.287166e-002
1.035999999999997e+000	5.240668e-004	2.289251e-002
1.036999999999997e+000	5.250208e-004	2.291333e-002
1.037999999999997e+000	5.259748e-004	2.293414e-002
1.038999999999996e+000	5.269289e-004	2.295493e-002
1.039999999999996e+000	5.278832e-004	2.297571e-002
1.040999999999996e+000	5.288375e-004	2.299647e-002
1.041999999999996e+000	5.297919e-004	2.301721e-002
1.042999999999996e+000	5.307464e-004	2.303793e-002
1.043999999999996e+000	5.317010e-004	2.305864e-002
1.044999999999996e+000	5.326557e-004	2.307933e-002
1.045999999999996e+000	5.336105e-004	2.310001e-002
1.046999999999996e+000	5.345653e-004	2.312067e-002
1.047999999999995e+000	5.355202e-004	2.314131e-002
1.048999999999995e+000	5.364753e-004	2.316194e-002
1.049999999999995e+000	5.374303e-004	2.318254e-002
1.050999999999995e+000	5.383855e-004	2.320314e-002
1.051999999999995e+000	5.393408e-004	2.322371e-002
1.052999999999995e+000	5.402961e-004	2.324427e-002
1.053999999999995e+000	5.412516e-004	2.326481e-002
1.054999999999995e+000	5.422071e-004	2.328534e-002
1.055999999999995e+000	5.431627e-004	2.330585e-002
1.056999999999994e+000	5.441183e-004	2.332634e-002
1.057999999999994e+000	5.450741e-004	2.334682e-002
1.058999999999994e+000	5.460299e-004	2.336728e-002
1.059999999999994e+000	5.469858e-004	2.338773e-002
1.060999999999994e+000	5.479417e-004	2.340815e-002
1.061999999999994e+000	5.488978e-004	2.342857e-002
1.062999999999994e+000	5.498539e-004	2.344896e-002
1.063999999999994e+000	5.508101e-004	2.346934e-002
1.064999999999994e+000	5.517663e-004	2.348971e-002
1.065999999999993e+000	5.527226e-004	2.351005e-002
1.066999999999993e+000	5.536790e-004	2.353038e-002
1.067999999999993e+000	5.546355e-004	2.355070e-002
1.068999999999993e+000	5.555920e-004	2.357100e-002
1.069999999999993e+000	5.565486e-004	2.359128e-002
1.070999999999993e+000	5.575052e-004	2.361155e-002
1.071999999999993e+000	5.584620e-004	2.363180e-002
1.072999999999993e+000	5.594188e-004	2.365203e-002
1.073999999999993e+000	5.603756e-004	2.367225e-002
1.074999999999992e+000	5.613325e-004	2.369246e-002
1.075999999999992e+000	5.622895e-004	2.371264e-002
1.076999999999992e+000	5.632465e-004	2.373282e-002
1.077999999999992e+000	5.642036e-004	2.375297e-002
1.078999999999992e+000	5.651608e-004	2.377311e-002
1.079999999999992e+000	5.661180e-004	2.379323e-002
1.080999999999992e+000	5.670753e-004	2.381334e-002
1.081999999999992e+000	5.680326e-004	2.383343e-002
1.082999999999992e+000	5.689900e-004	2.385351e-002
1.083999999999991e+000	5.699474e-004	2.387357e-002
1.084999999999991e+000	5.709049e-004	2.389362e-002
1.085999999999991e+000	5.718624e-004	2.391365e-002
1.086999999999991e+000	5.728201e-004	2.393366e-002
1.087999999999991e+000	5.737777e-004	2.395366e-002
1.088999999999991e+000	5.747355e-004	2.397364e-002
1.089999999999991e+000	5.756932e-004	2.399361e-002
1.090999999999991e+000	5.766510e-004	2.401356e-002
1.091999999999991e+000	5.776089e-004	2.403349e-002
1.092999999999990e+000	5.785667e-004	2.405341e-002
1.093999999999990e+000	5.795247e-004	2.407332e-002
1.094999999999990e+000	5.804827e-004	2.409321e-002
1.095999999999990e+000	5.814408e-004	2.411308e-002
1.096999999999990e+000	5.823988e-004	2.413294e-002
1.097999999999990e+000	5.833570e-004	2.415278e-002
1.098999999999990e+000	5.843152e-004	2.417261e-002
1.099999999999990e+000	5.852734e-004	2.419243e-002
1.100999999999990e+000	5.862317e-004	2.421222e-002
1.101999999999989e+000	5.871900e-004	2.423200e-002
1.102999999999989e+000	5.881484e-004	2.425177e-002
1.103999999999989e+000	5.891068e-004	2.427152e-002
1.104999999999989e+000	5.900652e-004	2.429126e-002
1.105999999999989e+000	5.910237e-004	2.431098e-002
1.106999999999989e+000	5.919822e-004	2.433068e-002
1.107999999999989e+000	5.929407e-004	2.435037e-002
1.108999999999989e+000	5.938993e-004	2.437005e-002
1.109999999999989e+000	5.948580e-004	2.438971e-002
1.110999999999988e+000	5.958166e-004	2.440935e-002
1.111999999999988e+000	5.967753e-004	2.442899e-002
1.112999999999988e+000	5.977341e-004	2.444860e-002
1.113999999999988e+000	5.986928e-004	2.446820e-002
1.114999999999988e+000	5.996516e-004	2.448778e-002
1.115999999999988e+000	6.006105e-004	2.450736e-002
1.116999999999988e+000	6.015693e-004	2.452691e-002
1.117999999999988e+000	6.025282e-004	2.454645e-002
1.118999999999988e+000	6.034871e-004	2.456597e-002
1.119999999999988e+000	6.044460e-004	2.458548e-002
1.120999999999987e+000	6.054050e-004	2.460498e-002
1.121999999999987e+000	6.063640e-004	2.462446e-002
1.122999999999987e+000	6.073231e-004	2.464393e-002
1.123999999999987e+000	6.082821e-004	2.466338e-002
1.124999999999987e+000	6.092412e-004	2.468281e-002
1.125999999999987e+000	6.102003e-004	2.470223e-002
1.126999999999987e+000	6.111595e-004	2.472164e-002
1.127999999999987e+000	6.121186e-004	2.474103e-002
1.128999999999987e+000	6.130778e-004	2.476041e-002
1.129999999999986e+000	6.140370e-004	2.477977e-002
1.130999999999986e+000	6.149962e-004	2.479912e-002
1.131999999999986e+000	6.159555e-004	2.481845e-002
1.132999999999986e+000	6.169148e-004	2.483777e-002
1.133999999999986e+000	6.178740e-004	2.485707e-002
1.134999999999986e+000	6.188334e-004	2.487636e-002
1.135999999999986e+000	6.197927e-004	2.489564e-002
1.136999999999986e+000	6.207520e-004	2.491490e-002
1.137999999999986e+000	6.217114e-004	2.493414e-002
1.138999999999985e+000	6.226707e-004	2.495337e-002
1.139999999999985e+000	6.236302e-004	2.497259e-002
1.140999999999985e+000	6.245896e-004	2.499179e-002
1.141999999999985e+000	6.255490e-004	2.501098e-002
1.142999999999985e+000	6.265084e-004	2.503015e-002
1.143999999999985e+000	6.274679e-004	2.504931e-002
1.144999999999985e+000	6.284274e-004	2.506845e-002
1.145999999999985e+000	6.293868e-004	2.508758e-002
1.146999999999985e+000	6.303463e-004	2.510670e-002
1.147999999999984e+000	6.313058e-004	2.512580e-002
1.148999999999984e+000	6.322653e-004	2.514489e-002
1.149999999999984e+000	6.332248e-004	2.516396e-002
1.150999999999984e+000	6.341843e-004	2.518302e-002
1.151999999999984e+000	6.351439e-004	2.520206e-002
1.152999999999984e+000	6.361034e-004	2.522109e-002
1.153999999999984e+000	6.370630e-004	2.524011e-002
1.154999999999984e+000	6.380226e-004	2.525911e-002
1.155999999999984e+000	6.389821e-004	2.527810e-002
1.156999999999983e+000	6.399417e-004	2.529707e-002
1.157999999999983e+000	6.409013e-004	2.531603e-002
1.158999999999983e+000	6.418608e-004	2.533497e-002
1.159999999999983e+000	6.428204e-004	2.535390e-002
1.160999999999983e+000	6.437800e-004	2.537282e-002
1.161999999999983e+000	6.447395e-004	2.539172e-002
1.162999999999983e+000	6.456992e-004	2.541061e-002
1.163999999999983e+000	6.466588e-004	2.542949e-002
1.164999999999983e+000	6.476183e-004	2.544835e-002
1.165999999999982e+000	6.485779e-004	2.546719e-002
1.166999999999982e+000	6.495375e-004	2.548603e-002
1.167999999999982e+000	6.504971e-004	2.550484e-002
1.168999999999982e+000	6.514566e-004	2.552365e-002
1.169999999999982e+000	6.524162e-004	2.554244e-002
1.170999999999982e+000	6.533758e-004	2.556122e-002
1.171999999999982e+000	6.543354e-004	2.557998e-002
1.172999999999982e+000	6.552949e-004	2.559873e-002
1.173999999999982e+000	6.562545e-004	2.561746e-002
1.174999999999981e+000	6.572140e-004	2.563619e-002
1.175999999999981e+000	6.581736e-004	2.565489e-002
1.176999999999981e+000	6.591331e-004	2.567359e-002
1.177999999999981e+000	6.600927e-004	2.569227e-002
1.178999999999981e+000	6.610522e-004	2.571094e-002
1.179999999999981e+000	6.620117e-004	2.572959e-002
1.180999999999981e+000	6.629712e-004	2.574823e-002
1.181999999999981e+000	6.639307e-004	2.576685e-002
1.182999999999981e+000	6.648902e-004	2.578546e-002
1.183999999999980e+000	6.658497e-004	2.580406e-002
1.184999999999980e+000	6.668092e-004	2.582265e-002
1.185999999999980e+000	6.677686e-004	2.584122e-002
1.186999999999980e+000	6.687280e-004	2.585978e-002
1.187999999999980e+000	6.696875e-004	2.587832e-002
1.188999999999980e+000	6.706468e-004	2.589685e-002
1.189999999999980e+000	6.716062e-004	2.591537e-002
1.190999999999980e+000	6.725656e-004	2.593387e-002
1.191999999999980e+000	6.735250e-004	2.595236e-002
1.192999999999979e+000	6.744843e-004	2.597084e-002
1.193999999999979e+000	6.754437e-004	2.598930e-002
1.194999999999979e+000	6.764030e-004	2.600775e-002
1.195999999999979e+000	6.773623e-004	2.602618e-002
1.196999999999979e+000	6.783215e-004	2.604461e-002
1.197999999999979e+000	6.792808e-004	2.606302e-002
1.198999999999979e+000	6.802400e-004	2.608141e-002
1.199999999999979e+000	6.811992e-004	2.609979e-002
1.200999999999979e+000	6.821585e-004	2.611816e-002
1.201999999999978e+000	6.831176e-004	2.613652e-002
1.202999999999978e+000	6.840767e-004	2.615486e-002
1.203999999999978e+000	6.850359e-004	2.617319e-002
1.204999999999978e+000	6.859950e-004	2.619151e-002
1.205999999999978e+000	6.869541e-004	2.620981e-002
1.206999999999978e+000	6.879132e-004	2.622810e-002
1.207999999999978e+000	6.888722e-004	2.624637e-002
1.208999999999978e+000	6.898312e-004	2.626464e-002
1.209999999999978e+000	6.907902e-004	2.628289e-002
1.210999999999977e+000	6.917492e-004	2.630112e-002
1.211999999999977e+000	6.927081e-004	2.631935e-002
1.212999999999977e+000	6.936670e-004	2.633756e-002
1.213999999999977e+000	6.946258e-004	2.635576e-002
1.214999999999977e+000	6.955847e-004	2.637394e-002
1.215999999999977e+000	6.965435e-004	2.639211e-002
1.216999999999977e+000	6.975023e-004	2.641027e-002
1.217999999999977e+000	6.984610e-004	2.642841e-002
1.218999999999977e+000	6.994198e-004	2.644655e-002
1.219999999999976e+000	7.003784e-004	2.646466e-002
1.220999999999976e+000	7.013371e-004	2.648277e-002
1.221999999999976e+000	7.022957e-004	2.650086e-002
1.222999999999976e+000	7.032544e-004	2.651894e-002
1.223999999999976e+000	7.042129e-004	2.653701e-002
1.224999999999976e+000	7.051714e-004	2.655506e-002
1.225999999999976e+000	7.061299e-004	2.657311e-002
1.226999999999976e+000	7.070884e-004	2.659113e-002
1.227999999999976e+000	7.080468e-004	2.660915e-002
1.228999999999975e+000	7.090052e-004	2.662715e-002
1.229999999999975e+000	7.099636e-004	2.664514e-002
1.230999999999975e+000	7.109219e-004	2.666312e-002
1.231999999999975e+000	7.118802e-004	2.668108e-002
1.232999999999975e+000	7.128384e-004	2.669903e-002
1.233999999999975e+000	7.137966e-004	2.671697e-002
1.234999999999975e+000	7.147548e-004	2.673490e-002
1.235999999999975e+000	7.157129e-004	2.675281e-002
1.236999999999975e+000	7.166710e-004	2.677071e-002
1.237999999999975e+000	7.176290e-004	2.678860e-002
1.238999999999974e+000	7.185871e-004	2.680647e-002
1.239999999999974e+000	7.195450e-004	2.682434e-002
1.240999999999974e+000	7.205029e-004	2.684219e-002
1.241999999999974e+000	7.214608e-004	2.686002e-002
1.242999999999974e+000	7.224187e-004	2.687785e-002
1.243999999999974e+000	7.233765e-004	2.689566e-002
1.244999999999974e+000	7.243342e-004	2.691346e-002
1.245999999999974e+000	7.252919e-004	2.693124e-002
1.246999999999974e+000	7.262495e-004	2.694902e-002
1.247999999999973e+000	7.272072e-004	2.696678e-002
1.248999999999973e+000	7.281647e-004	2.698453e-002
1.249999999999973e+000	7.291223e-004	2.700226e-002
1.250999999999973e+000	7.300797e-004	2.701999e-002
1.251999999999973e+000	7.310371e-004	2.703770e-002
1.252999999999973e+000	7.319945e-004	2.705540e-002
1.253999999999973e+000	7.329519e-004	2.707308e-002
1.254999999999973e+000	7.339091e-004	2.709076e-002
1.255999999999973e+000	7.348663e-004	2.710842e-002
1.256999999999972e+000	7.358235e-004	2.712607e-002
1.257999999999972e+000	7.367806e-004	2.714370e-002
1.258999999999972e+000	7.377377e-004	2.716133e-002
1.259999999999972e+000	7.386947e-004	2.717894e-002
1.260999999999972e+000	7.396517e-004	2.719654e-002
1.261999999999972e+000	7.406086e-004	2.721413e-002
1.262999999999972e+000	7.415655e-004	2.723170e-002
1.263999999999972e+000	7.425223e-004	2.724926e-002
1.264999999999972e+000	7.434791e-004	2.726681e-002
1.265999999999971e+000	7.444358e-004	2.728435e-002
1.266999999999971e+000	7.453924e-004	2.730188e-002
1.267999999999971e+000	7.463490e-004	2.731939e-002
1.268999999999971e+000	7.473056e-004	2.733689e-002
1.269999999999971e+000	7.482620e-004	2.735438e-002
1.270999999999971e+000	7.492185e-004	2.737186e-002
1.271999999999971e+000	7.501749e-004	2.738932e-002
1.272999999999971e+000	7.511312e-004	2.740677e-002
1.273999999999971e+000	7.520874e-004	2.742421e-002
1.274999999999970e+000	7.530436e-004	2.744164e-002
1.275999999999970e+000	7.539997e-004	2.745906e-002
1.276999999999970e+000	7.549558e-004	2.747646e-002
1.277999999999970e+000	7.559118e-004	2.749385e-002
1.278999999999970e+000	7.568678e-004	2.751123e-002
1.279999999999970e+000	7.578237e-004	2.752860e-002
1.280999999999970e+000	7.587795e-004	2.754595e-002
1.281999999999970e+000	7.597353e-004	2.756330e-002
1.282999999999970e+000	7.606910e-004	2.758063e-002
1.283999999999969e+000	7.616466e-004	2.759795e-002
1.284999999999969e+000	7.626022e-004	2.761525e-002
1.285999999999969e+000	7.635577e-004	2.763255e-002
1.286999999999969e+000	7.645132e-004	2.764983e-002
1.287999999999969e+000	7.654686e-004	2.766710e-002
1.288999999999969e+000	7.664239e-004	2.768436e-002
1.289999999999969e+000	7.673791e-004	2.770161e-002
1.290999999999969e+000	7.683343e-004	2.771884e-002
1.291999999999969e+000	7.692894e-004	2.773607e-002
1.292999999999968e+000	7.702445e-004	2.775328e-002
1.293999999999968e+000	7.711995e-004	2.777048e-002
1.294999999999968e+000	7.721544e-004	2.778767e-002
1.295999999999968e+000	7.731093e-004	2.780484e-002
1.296999999999968e+000	7.740640e-004	2.782201e-002
1.297999999999968e+000	7.750188e-004	2.783916e-002
1.298999999999968e+000	7.759734e-004	2.785630e-002
1.299999999999968e+000	7.769280e-004	2.787343e-002
1.300999999999968e+000	7.778825e-004	2.789055e-002
1.301999999999967e+000	7.788370e-004	2.790765e-002
1.302999999999967e+000	7.797913e-004	2.792474e-002
1.303999999999967e+000	7.807456e-004	2.794182e-002
1.304999999999967e+000	7.816998e-004	2.795889e-002
1.305999999999967e+000	7.826540e-004	2.797595e-002
1.306999999999967e+000	7.836080e-004	2.799300e-002
1.307999999999967e+000	7.845620e-004	2.801003e-002
1.308999999999967e+000	7.855159e-004	2.802706e-002
1.309999999999967e+000	7.864698e-004	2.804407e-002
1.310999999999966e+000	7.874236e-004	2.806107e-002
1.311999999999966e+000	7.883772e-004	2.807806e-002
1.312999999999966e+000	7.893309e-004	2.809503e-002
1.313999999999966e+000	7.902844e-004	2.811200e-002
1.314999999999966e+000	7.912379e-004	2.812895e-002
1.315999999999966e+000	7.921913e-004	2.814589e-002
1.316999999999966e+000	7.931446e-004	2.816282e-002
1.317999999999966e+000	7.940978e-004	2.817974e-002
1.318999999999966e+000	7.950510e-004	2.819665e-002
1.319999999999965e+000	7.960041e-004	2.821354e-002
1.320999999999965e+000	7.969571e-004	2.823043e-002
1.321999999999965e+000	7.979100e-004	2.824730e-002
1.322999999999965e+000	7.988628e-004	2.826416e-002
1.323999999999965e+000	7.998156e-004	2.828101e-002
1.324999999999965e+000	8.007683e-004	2.829785e-002
1.325999999999965e+000	8.017208e-004	2.831468e-002
1.326999999999965e+000	8.026733e-004	2.833149e-002
1.327999999999965e+000	8.036258e-004	2.834829e-002
1.328999999999964e+000	8.045781e-004	2.836509e-002
1.329999999999964e+000	8.055304e-004	2.838187e-002
1.330999999999964e+000	8.064826e-004	2.839864e-002
1.331999999999964e+000	8.074347e-004	2.841539e-002
1.332999999999964e+000	8.083867e-004	2.843214e-002
1.333999999999964e+000	8.093386e-004	2.844888e-002
1.334999999999964e+000	8.102905e-004	2.846560e-002
1.335999999999964e+000	8.112422e-004	2.848231e-002
1.336999999999964e+000	8.121938e-004	2.849901e-002
1.337999999999963e+000	8.131454e-004	2.851570e-002
1.338999999999963e+000	8.140969e-004	2.853238e-002
1.339999999999963e+000	8.150483e-004	2.854905e-002
1.340999999999963e+000	8.159996e-004	2.856571e-002
1.341999999999963e+000	8.169509e-004	2.858235e-002
1.342999999999963e+000	8.179020e-004	2.859899e-002
1.343999999999963e+000	8.188530e-004	2.861561e-002
1.344999999999963e+000	8.198040e-004	2.863222e-002
1.345999999999963e+000	8.207549e-004	2.864882e-002
1.346999999999962e+000	8.217057e-004	2.866541e-002
1.347999999999962e+000	8.226563e-004	2.868199e-002
1.348999999999962e+000	8.236069e-004	2.869855e-002
1.349999999999962e+000	8.245574e-004	2.871511e-002
1.350999999999962e+000	8.255079e-004	2.873165e-002
1.351999999999962e+000	8.264582e-004	2.874819e-002
1.352999999999962e+000	8.274084e-004	2.876471e-002
1.353999999999962e+000	8.283585e-004	2.878122e-002
1.354999999999962e+000	8.293086e-004	2.879772e-002
1.355999999999962e+000	8.302585e-004	2.881421e-002
1.356999999999961e+000	8.312084e-004	2.883068e-002
1.357999999999961e+000	8.321581e-004	2.884715e-002
1.358999999999961e+000	8.331077e-004	2.886361e-002
1.359999999999961e+000	8.340573e-004	2.888005e-002
1.360999999999961e+000	8.350068e-004	2.889648e-002
1.361999999999961e+000	8.359561e-004	2.891291e-002
1.362999999999961e+000	8.369054e-004	2.892932e-002
1.363999999999961e+000	8.378546e-004	2.894572e-002
1.364999999999961e+000	8.388037e-004	2.896211e-002
1.365999999999960e+000	8.397527e-004	2.897849e-002
1.366999999999960e+000	8.407015e-004	2.899485e-002
1.367999999999960e+000	8.416503e-004	2.901121e-002
1.368999999999960e+000	8.425990e-004	2.902756e-002
1.369999999999960e+000	8.435476e-004	2.904389e-002
1.370999999999960e+000	8.444960e-004	2.906021e-002
1.371999999999960e+000	8.454444e-004	2.907653e-002
1.372999999999960e+000	8.463927e-004	2.909283e-002
1.373999999999960e+000	8.473409e-004	2.910912e-002
1.374999999999959e+000	8.482889e-004	2.912540e-002
1.375999999999959e+000	8.492369e-004	2.914167e-002
1.376999999999959e+000	8.501848e-004	2.915793e-002
1.377999999999959e+000	8.511325e-004	2.917418e-002
1.378999999999959e+000	8.520802e-004	2.919041e-002
1.379999999999959e+000	8.530277e-004	2.920664e-002
1.380999999999959e+000	8.539752e-004	2.922285e-002
1.381999999999959e+000	8.549225e-004	2.923906e-002
1.382999999999959e+000	8.558697e-004	2.925525e-002
1.383999999999958e+000	8.568169e-004	2.927143e-002
1.384999999999958e+000	8.577639e-004	2.928761e-002
1.385999999999958e+000	8.587108e-004	2.930377e-002
1.386999999999958e+000	8.596577e-004	2.931992e-002
1.387999999999958e+000	8.606043e-004	2.933606e-002
1.388999999999958e+000	8.615510e-004	2.935219e-002
1.389999999999958e+000	8.624974e-004	2.936831e-002
1.390999999999958e+000	8.634438e-004	2.938441e-002
1.391999999999958e+000	8.643901e-004	2.940051e-002
1.392999999999957e+000	8.653362e-004	2.941660e-002
1.393999999999957e+000	8.662823e-004	2.943267e-002
1.394999999999957e+000	8.672283e-004	2.944874e-002
1.395999999999957e+000	8.681741e-004	2.946479e-002
1.396999999999957e+000	8.691198e-004	2.948084e-002
1.397999999999957e+000	8.700654e-004	2.949687e-002
1.398999999999957e+000	8.710109e-004	2.951289e-002
1.399999999999957e+000	8.719563e-004	2.952891e-002
1.400999999999957e+000	8.729015e-004	2.954491e-002
1.401999999999956e+000	8.738467e-004	2.956090e-002
1.402999999999956e+000	8.747918e-004	2.957688e-002
1.403999999999956e+000	8.757366e-004	2.959285e-002
1.404999999999956e+000	8.766815e-004	2.960881e-002
1.405999999999956e+000	8.776262e-004	2.962476e-002
1.406999999999956e+000	8.785708e-004	2.964069e-002
1.407999999999956e+000	8.795153e-004	2.965662e-002
1.408999999999956e+000	8.804596e-004	2.967254e-002
1.409999999999956e+000	8.814038e-004	2.968845e-002
1.410999999999955e+000	8.823479e-004	2.970434e-002
1.411999999999955e+000	8.832919e-004	2.972023e-002
1.412999999999955e+000	8.842358e-004	2.973610e-002
1.413999999999955e+000	8.851796e-004	2.975197e-002
1.414999999999955e+000	8.861233e-004	2.976782e-002
1.415999999999955e+000	8.870668e-004	2.978367e-002
1.416999999999955e+000	8.880102e-004	2.979950e-002
1.417999999999955e+000	8.889535e-004	2.981532e-002
1.418999999999955e+000	8.898966e-004	2.983114e-002
1.419999999999954e+000	8.908397e-004	2.984694e-002
1.420999999999954e+000	8.917826e-004	2.986273e-002
1.421999999999954e+000	8.927255e-004	2.987851e-002
1.422999999999954e+000	8.936682e-004	2.989428e-002
1.423999999999954e+000	8.946107e-004	2.991004e-002
1.424999999999954e+000	8.955532e-004	2.992579e-002
1.425999999999954e+000	8.964955e-004	2.994153e-002
1.426999999999954e+000	8.974377e-004	2.995726e-002
1.427999999999954e+000	8.983798e-004	2.997298e-002
1.428999999999953e+000	8.993217e-004	2.998869e-002
1.429999999999953e+000	9.002635e-004	3.000439e-002
1.430999999999953e+000	9.012052e-004	3.002008e-002
1.431999999999953e+000	9.021468e-004	3.003576e-002
1.432999999999953e+000	9.030883e-004	3.005143e-002
1.433999999999953e+000	9.040296e-004	3.006708e-002
1.434999999999953e+000	9.049708e-004	3.008273e-002
1.435999999999953e+000	9.059119e-004	3.009837e-002
1.436999999999953e+000	9.068528e-004	3.011400e-002
1.437999999999952e+000	9.077936e-004	3.012961e-002
1.438999999999952e+000	9.087343e-004	3.014522e-002
